GUID_EXECUTION_REQUIRED_REQUEST_TIMEOUT 0x3166BC41, 0x7E98, 0x4E03, 0xB3, 0x4E, 0xEC, 0x0F, 0x5F, 0x2B, 0x21, 0x8E
GUID_DISK_SUBGROUP 0x0012EE47, 0x9041, 0x4B5D, 0x9B, 0x77, 0x53, 0x5F, 0xBA, 0x8B, 0x14, 0x42
GUID_ACTIVE_POWERSCHEME 0x31F9F286, 0x5084, 0x42FE, 0xB7, 0x20, 0x2B, 0x02, 0x64, 0x99, 0x37, 0x63
WPD_OBJECT_FORMAT_TEXT 0x30040000, 0xAE6C, 0x4804, 0x98, 0xBA, 0xC5, 0x7B, 0x46, 0x96, 0x5F, 0xE7
WPD_CONTENT_TYPE_TASK 0x63252F2C, 0x887F, 0x4CB6, 0xB1, 0xAC, 0xD2, 0x98, 0x55, 0xDC, 0xEF, 0x6C
WPD_CLASS_EXTENSION_V2 0x7F0779B5, 0xFA2B, 0x4766, 0x9C, 0xB2, 0xF7, 0x3B, 0xA3, 0x0B, 0x67, 0x58
WPD_FUNCTIONAL_OBJECT_PROPERTIES_V1 0x8F052D93, 0xABCA, 0x4FC5, 0xA5, 0xAC, 0xB0, 0x1D, 0xF4, 0xDB, 0xE5, 0x98
PPM_IDLESTATE_CHANGE_GUID 0x4838FE4F, 0xF71C, 0x4E51, 0x9E, 0xCC, 0x84, 0x30, 0xA7, 0xAC, 0x4C, 0x6C
WPD_OBJECT_FORMAT_PICT 0x380A0000, 0xAE6C, 0x4804, 0x98, 0xBA, 0xC5, 0x7B, 0x46, 0x96, 0x5F, 0xE7
GUID_PROCESSOR_PERF_LATENCY_HINT_PERF 0x619B7505, 0x003B, 0x4E82, 0xB7, 0xA6, 0x4D, 0xD2, 0x9C, 0x30, 0x09, 0x71
GUID_BATTERY_DISCHARGE_FLAGS_0 0x5DBB7C9F, 0x38E9, 0x40D2, 0x97, 0x49, 0x4F, 0x8A, 0x0E, 0x9F, 0x64, 0x0F
WPD_CATEGORY_COMMON 0xF0422A9C, 0x5DC8, 0x4440, 0xB5, 0xBD, 0x5D, 0xF2, 0x88, 0x35, 0x65, 0x8A
GUID_PROCESSOR_PARKING_CORE_OVERRIDE 0xA55612AA, 0xF624, 0x42C6, 0xA4, 0x43, 0x73, 0x97, 0xD0, 0x64, 0xC0, 0x4F
WPD_FOLDER_OBJECT_PROPERTIES_V1 0x7E9A7ABF, 0xE568, 0x4B34, 0xAA, 0x2F, 0x13, 0xBB, 0x12, 0xAB, 0x17, 0x7D
GUID_DISK_MAX_POWER 0x51DEA550, 0xBB38, 0x4BC4, 0x99, 0x1B, 0xEA, 0xCF, 0x37, 0xBE, 0x5E, 0xC8
WPD_CONTENT_TYPE_PROGRAM 0xD269F96A, 0x247C, 0x4BFF, 0x98, 0xFB, 0x97, 0xF3, 0xC4, 0x92, 0x20, 0xE6
WPD_CONTENT_TYPE_DOCUMENT 0x680ADF52, 0x950A, 0x4041, 0x9B, 0x41, 0x65, 0xE3, 0x93, 0x64, 0x81, 0x55
GUID_DISK_POWERDOWN_TIMEOUT 0x6738E2C4, 0xE8A5, 0x4A42, 0xB1, 0x6A, 0xE0, 0x40, 0xE7, 0x69, 0x75, 0x6E
GUID_DEVINTERFACE_WPD_SERVICE 0x9EF44F80, 0x3D64, 0x4246, 0xA6, 0xAA, 0x20, 0x6F, 0x32, 0x8D, 0x1E, 0xDC
GUID_ADAPTIVE_POWER_BEHAVIOR_SUBGROUP 0x8619B916, 0xE004, 0x4DD8, 0x9B, 0x66, 0xDA, 0xE8, 0x6F, 0x80, 0x66, 0x98
GUID_PROCESSOR_THROTTLE_MINIMUM_1 0x893DEE8E, 0x2BEF, 0x41E0, 0x89, 0xC6, 0xB5, 0x5D, 0x09, 0x29, 0x96, 0x4D
WPD_CONTENT_TYPE_ALL 0x80E170D2, 0x1055, 0x4A3E, 0xB9, 0x52, 0x82, 0xCC, 0x4F, 0x8A, 0x86, 0x89
GUID_PROCESSOR_PERF_DECREASE_THRESHOLD_1 0x12A0AB44, 0xFE28, 0x4FA9, 0xB3, 0xBD, 0x4B, 0x64, 0xF4, 0x49, 0x60, 0xA7
WPD_FUNCTIONAL_CATEGORY_STORAGE 0x23F05BBC, 0x15DE, 0x4C2A, 0xA5, 0x5B, 0xA9, 0xAF, 0x5C, 0xE4, 0x12, 0xEF
GUID_PROCESSOR_PERF_TIME_CHECK 0x4D2B0152, 0x7D5C, 0x498B, 0x88, 0xE2, 0x34, 0x34, 0x53, 0x92, 0xA2, 0xC5
GUID_BATTERY_DISCHARGE_LEVEL_0 0x9A66D8D7, 0x4FF7, 0x4EF9, 0xB5, 0xA2, 0x5A, 0x32, 0x6C, 0xA2, 0xA4, 0x69
WPD_OBJECT_FORMAT_3G2 0xB9850000, 0xAE6C, 0x4804, 0x98, 0xBA, 0xC5, 0x7B, 0x46, 0x96, 0x5F, 0xE7
WPD_CONTENT_TYPE_AUDIO 0x4AD2C85E, 0x5E2D, 0x45E5, 0x88, 0x64, 0x4F, 0x22, 0x9E, 0x3C, 0x6C, 0xF0
ALL_POWERSCHEMES_GUID 0x68A1E95E, 0x13EA, 0x41E1, 0x80, 0x11, 0x0C, 0x49, 0x6C, 0xA4, 0x90, 0xB0
WPD_CONTENT_TYPE_GENERIC_FILE 0x0085E0A6, 0x8D34, 0x45D7, 0xBC, 0x5C, 0x44, 0x7E, 0x59, 0xC7, 0x3D, 0x48
WPD_OBJECT_FORMAT_EXECUTABLE 0x30030000, 0xAE6C, 0x4804, 0x98, 0xBA, 0xC5, 0x7B, 0x46, 0x96, 0x5F, 0xE7
WPD_OBJECT_FORMAT_MPEG 0x300B0000, 0xAE6C, 0x4804, 0x98, 0xBA, 0xC5, 0x7B, 0x46, 0x96, 0x5F, 0xE7
WPD_OBJECT_FORMAT_X509V3CERTIFICATE 0xB1030000, 0xAE6C, 0x4804, 0x98, 0xBA, 0xC5, 0x7B, 0x46, 0x96, 0x5F, 0xE7
NETWORK_MANAGER_LAST_IP_ADDRESS_REMOVAL_GUID 0xCC4BA62A, 0x162E, 0x4648, 0x84, 0x7A, 0xB6, 0xBD, 0xF9, 0x93, 0xE3, 0x35
GUID_VIDEO_CONSOLE_LOCK_TIMEOUT 0x8EC4B3A5, 0x6868, 0x48C2, 0xBE, 0x75, 0x4F, 0x30, 0x44, 0xBE, 0x88, 0xA7
WPD_CONTENT_TYPE_IMAGE_ALBUM 0x75793148, 0x15F5, 0x4A30, 0xA8, 0x13, 0x54, 0xED, 0x8A, 0x37, 0xE2, 0x26
GUID_DEVICE_IDLE_POLICY 0x4FAAB71A, 0x92E5, 0x4726, 0xB5, 0x31, 0x22, 0x45, 0x59, 0x67, 0x2D, 0x19
WPD_EVENT_SERVICE_METHOD_COMPLETE 0x8A33F5F8, 0x0ACC, 0x4D9B, 0x9C, 0xC4, 0x11, 0x2D, 0x35, 0x3B, 0x86, 0xCA
GUID_PROCESSOR_CORE_PARKING_AFFINITY_HISTORY_THRESHOLD 0x5B33697B, 0xE89D, 0x4D38, 0xAA, 0x46, 0x9E, 0x7D, 0xFB, 0x7C, 0xD2, 0xF9
GUID_SLEEP_SUBGROUP 0x238C9FA8, 0x0AAD, 0x41ED, 0x83, 0xF4, 0x97, 0xBE, 0x24, 0x2C, 0x8F, 0x20
WPD_OBJECT_FORMAT_M4A 0x30ABA7AC, 0x6FFD, 0x4C23, 0xA3, 0x59, 0x3E, 0x9B, 0x52, 0xF3, 0xF1, 0xC8
GUID_PCIEXPRESS_SETTINGS_SUBGROUP 0x501A4D13, 0x42AF, 0x4429, 0x9F, 0xD1, 0xA8, 0x21, 0x8C, 0x26, 0x8E, 0x20
GUID_INTSTEER_SUBGROUP 0x48672F38, 0x7A9A, 0x4BB2, 0x8B, 0xF8, 0x3D, 0x85, 0xBE, 0x19, 0xDE, 0x4E
WPD_DEVICE_PROPERTIES_V2 0x463DD662, 0x7FC4, 0x4291, 0x91, 0x1C, 0x7F, 0x4C, 0x9C, 0xCA, 0x97, 0x99
GUID_DEEP_SLEEP_ENABLED 0xD502F7EE, 0x1DC7, 0x4EFD, 0xA5, 0x5D, 0xF0, 0x4B, 0x6F, 0x5C, 0x05, 0x45
GUID_PROCESSOR_CLASS1_INITIAL_PERF 0x1FACFC65, 0xA930, 0x4BC5, 0x9F, 0x38, 0x50, 0x4E, 0xC0, 0x97, 0xBB, 0xC0
RPC_INTERFACE_EVENT_GUID 0xBC90D167, 0x9470, 0x4139, 0xA9, 0xBA, 0xBE, 0x0B, 0xBB, 0xF5, 0xB7, 0x4D
WPD_EVENT_PROPERTIES_V2 0x52807B8A, 0x4914, 0x4323, 0x9B, 0x9A, 0x74, 0xF6, 0x54, 0xB2, 0xB8, 0x46
WPD_OBJECT_FORMAT_UNSPECIFIED 0x30000000, 0xAE6C, 0x4804, 0x98, 0xBA, 0xC5, 0x7B, 0x46, 0x96, 0x5F, 0xE7
WPD_OBJECT_FORMAT_MPLPLAYLIST 0xBA120000, 0xAE6C, 0x4804, 0x98, 0xBA, 0xC5, 0x7B, 0x46, 0x96, 0x5F, 0xE7
WPD_OBJECT_FORMAT_AMR 0xB9080000, 0xAE6C, 0x4804, 0x98, 0xBA, 0xC5, 0x7B, 0x46, 0x96, 0x5F, 0xE7
WPD_API_OPTIONS_V1 0x10E54A3E, 0x052D, 0x4777, 0xA1, 0x3C, 0xDE, 0x76, 0x14, 0xBE, 0x2B, 0xC4
WPD_OBJECT_FORMAT_M3UPLAYLIST 0xBA110000, 0xAE6C, 0x4804, 0x98, 0xBA, 0xC5, 0x7B, 0x46, 0x96, 0x5F, 0xE7
WPD_CONTENT_TYPE_MEDIA_CAST 0x5E88B3CC, 0x3E65, 0x4E62, 0xBF, 0xFF, 0x22, 0x94, 0x95, 0x25, 0x3A, 0xB0
GUID_STANDBY_TIMEOUT 0x29F6C1DB, 0x86DA, 0x48C5, 0x9F, 0xDB, 0xF2, 0xB6, 0x7B, 0x1F, 0x44, 0xDA
GUID_ENERGY_SAVER_BRIGHTNESS 0x13D09884, 0xF74E, 0x474A, 0xA8, 0x52, 0xB6, 0xBD, 0xE8, 0xAD, 0x03, 0xA8
GUID_MAX_POWER_SAVINGS 0xA1841308, 0x3541, 0x4FAB, 0xBC, 0x81, 0xF7, 0x15, 0x56, 0xF2, 0x0B, 0x4A
GUID_DEVINTERFACE_ENHANCED_STORAGE_SILO 0x3897F6A4, 0xFD35, 0x4BC8, 0xA0, 0xB7, 0x5D, 0xBB, 0xA3, 0x6A, 0xDA, 0xFA
WPD_CONTENT_TYPE_CALENDAR 0xA1FD5967, 0x6023, 0x49A0, 0x9D, 0xF1, 0xF8, 0x06, 0x0B, 0xE7, 0x51, 0xB0
WPD_RENDERING_INFORMATION_OBJECT_PROPERTIES_V1 0xC53D039F, 0xEE23, 0x4A31, 0x85, 0x90, 0x76, 0x39, 0x87, 0x98, 0x70, 0xB4
GUID_PROCESSOR_SETTINGS_SUBGROUP 0x54533251, 0x82BE, 0x4824, 0x96, 0xC1, 0x47, 0xB6, 0x0B, 0x74, 0x0D, 0x00
GUID_LIDCLOSE_ACTION 0x5CA83367, 0x6E45, 0x459F, 0xA2, 0x7B, 0x47, 0x6B, 0x1D, 0x01, 0xC9, 0x36
GUID_IDLE_RESILIENCY_PERIOD 0xC42B79AA, 0xAA3A, 0x484B, 0xA9, 0x8F, 0x2C, 0xF3, 0x2A, 0xA9, 0x0A, 0x28
WPD_CATEGORY_OBJECT_RESOURCES 0xB3A2B22D, 0xA595, 0x4108, 0xBE, 0x0A, 0xFC, 0x3C, 0x96, 0x5F, 0x3D, 0x4A
WPD_CATEGORY_OBJECT_MANAGEMENT 0xEF1E43DD, 0xA9ED, 0x4341, 0x8B, 0xCC, 0x18, 0x61, 0x92, 0xAE, 0xA0, 0x89
GUID_BATTERY_DISCHARGE_ACTION_0 0x637EA02F, 0xBBCB, 0x4015, 0x8E, 0x2C, 0xA1, 0xC7, 0xB9, 0xC0, 0xB5, 0x46
GUID_LIDSWITCH_STATE_CHANGE 0xBA3E0F4D, 0xB817, 0x4094, 0xA2, 0xD1, 0xD5, 0x63, 0x79, 0xE6, 0xA0, 0xF3
GUID_MIN_POWER_SAVINGS 0x8C5E7FDA, 0xE8BF, 0x4A96, 0x9A, 0x85, 0xA6, 0xE2, 0x3A, 0x8C, 0x63, 0x5C
GUID_PROCESSOR_PERF_INCREASE_THRESHOLD_1 0x06CADF0E, 0x64ED, 0x448A, 0x89, 0x27, 0xCE, 0x7B, 0xF9, 0x0E, 0xB3, 0x5E
GUID_DEVINTERFACE_WPD 0x6AC27878, 0xA6FA, 0x4155, 0xBA, 0x85, 0xF9, 0x8F, 0x49, 0x1D, 0x4F, 0x33
WPD_EVENT_OBJECT_ADDED 0xA726DA95, 0xE207, 0x4B02, 0x8D, 0x44, 0xBE, 0xF2, 0xE8, 0x6C, 0xBF, 0xFC
GUID_LIDOPEN_POWERSTATE 0x99FF10E7, 0x23B1, 0x4C07, 0xA9, 0xD1, 0x5C, 0x32, 0x06, 0xD7, 0x41, 0xB4
GUID_USER_PRESENCE_PREDICTION 0x82011705, 0xFB95, 0x4D46, 0x8D, 0x35, 0x40, 0x42, 0xB1, 0xD2, 0x0D, 0xEF
GUID_USERINTERFACEBUTTON_ACTION 0xA7066653, 0x8D6C, 0x40A8, 0x91, 0x0E, 0xA1, 0xF5, 0x4B, 0x84, 0xC7, 0xE5
WPD_CONTENT_TYPE_TELEVISION 0x60A169CF, 0xF2AE, 0x4E21, 0x93, 0x75, 0x96, 0x77, 0xF1, 0x1C, 0x1C, 0x6E
GUID_PROCESSOR_PERF_DECREASE_POLICY_1 0x40FBEFC7, 0x2E9D, 0x4D25, 0xA1, 0x85, 0x0C, 0xFD, 0x85, 0x74, 0xBA, 0xC7
WPD_EMAIL_OBJECT_PROPERTIES_V1 0x41F8F65A, 0x5484, 0x4782, 0xB1, 0x3D, 0x47, 0x40, 0xDD, 0x7C, 0x37, 0xC5
WPD_CONTENT_TYPE_FUNCTIONAL_OBJECT 0x99ED0160, 0x17FF, 0x4C44, 0x9D, 0x98, 0x1D, 0x7A, 0x6F, 0x94, 0x19, 0x21
GUID_VIDEO_SUBGROUP 0x7516B95F, 0xF776, 0x4464, 0x8C, 0x53, 0x06, 0x16, 0x7F, 0x40, 0xCC, 0x99
GUID_PROCESSOR_PERF_INCREASE_THRESHOLD 0x06CADF0E, 0x64ED, 0x448A, 0x89, 0x27, 0xCE, 0x7B, 0xF9, 0x0E, 0xB3, 0x5D
WPD_OBJECT_FORMAT_3GPA 0xE5172730, 0xF971, 0x41EF, 0xA1, 0x0B, 0x22, 0x71, 0xA0, 0x01, 0x9D, 0x7A
GUID_PROCESSOR_IDLE_ALLOW_SCALING 0x6C2993B0, 0x8F48, 0x481F, 0xBC, 0xC6, 0x00, 0xDD, 0x27, 0x42, 0xAA, 0x06
WPD_OBJECT_FORMAT_MP3 0x30090000, 0xAE6C, 0x4804, 0x98, 0xBA, 0xC5, 0x7B, 0x46, 0x96, 0x5F, 0xE7
GUID_WIFI_IN_STANDBY 0xF15576E8, 0x98B7, 0x4186, 0xB9, 0x44, 0xEA, 0xFA, 0x66, 0x44, 0x02, 0xD9
WPD_OBJECT_FORMAT_ABSTRACT_MEDIA_CAST 0xBA0B0000, 0xAE6C, 0x4804, 0x98, 0xBA, 0xC5, 0x7B, 0x46, 0x96, 0x5F, 0xE7
GUID_PROCESSOR_CORE_PARKING_OVER_UTILIZATION_HISTORY_DECREASE_FACTOR 0x1299023C, 0xBC28, 0x4F0A, 0x81, 0xEC, 0xD3, 0x29, 0x5A, 0x8D, 0x81, 0x5D
WPD_OBJECT_FORMAT_MP4 0xB9820000, 0xAE6C, 0x4804, 0x98, 0xBA, 0xC5, 0x7B, 0x46, 0x96, 0x5F, 0xE7
WPD_CONTENT_TYPE_APPOINTMENT 0x0FED060E, 0x8793, 0x4B1E, 0x90, 0xC9, 0x48, 0xAC, 0x38, 0x9A, 0xC6, 0x31
GUID_PROCESSOR_PERF_DECREASE_THRESHOLD 0x12A0AB44, 0xFE28, 0x4FA9, 0xB3, 0xBD, 0x4B, 0x64, 0xF4, 0x49, 0x60, 0xA6
WPD_OBJECT_FORMAT_PROPERTIES_ONLY 0x30010000, 0xAE6C, 0x4804, 0x98, 0xBA, 0xC5, 0x7B, 0x46, 0x96, 0x5F, 0xE7
GUID_PROCESSOR_THROTTLE_MINIMUM 0x893DEE8E, 0x2BEF, 0x41E0, 0x89, 0xC6, 0xB5, 0x5D, 0x09, 0x29, 0x96, 0x4C
WPD_OBJECT_FORMAT_BMP 0x38040000, 0xAE6C, 0x4804, 0x98, 0xBA, 0xC5, 0x7B, 0x46, 0x96, 0x5F, 0xE7
WPD_FUNCTIONAL_CATEGORY_SMS 0x0044A0B1, 0xC1E9, 0x4AFD, 0xB3, 0x58, 0xA6, 0x2C, 0x61, 0x17, 0xC9, 0xCF
GUID_PROCESSOR_PERF_LATENCY_HINT 0x0822DF31, 0x9C83, 0x441C, 0xA0, 0x79, 0x0D, 0xE4, 0xCF, 0x00, 0x9C, 0x7B
WPD_OBJECT_FORMAT_MICROSOFT_WFC 0xB1040000, 0xAE6C, 0x4804, 0x98, 0xBA, 0xC5, 0x7B, 0x46, 0x96, 0x5F, 0xE7
WPD_PROPERTY_ATTRIBUTES_V1 0xAB7943D8, 0x6332, 0x445F, 0xA0, 0x0D, 0x8D, 0x5E, 0xF1, 0xE9, 0x6F, 0x37
GUID_BATTERY_PERCENTAGE_REMAINING 0xA7AD8041, 0xB45A, 0x4CAE, 0x87, 0xA3, 0xEE, 0xCB, 0xB4, 0x68, 0xA9, 0xE1
GUID_PROCESSOR_IDLE_PROMOTE_THRESHOLD 0x7B224883, 0xB3CC, 0x4D79, 0x81, 0x9F, 0x83, 0x74, 0x15, 0x2C, 0xBE, 0x7C
WPD_EVENT_ATTRIBUTES_V1 0x10C96578, 0x2E81, 0x4111, 0xAD, 0xDE, 0xE0, 0x8C, 0xA6, 0x13, 0x8F, 0x6D
WPD_CONTENT_TYPE_CERTIFICATE 0xDC3876E8, 0xA948, 0x4060, 0x90, 0x50, 0xCB, 0xD7, 0x7E, 0x8A, 0x3D, 0x87
GUID_PROCESSOR_HETERO_INCREASE_TIME 0x4009EFA7, 0xE72D, 0x4CBA, 0x9E, 0xDF, 0x91, 0x08, 0x4E, 0xA8, 0xCB, 0xC3
WPD_CLIENT_INFORMATION_PROPERTIES_V1 0x204D9F0C, 0x2292, 0x4080, 0x9F, 0x42, 0x40, 0x66, 0x4E, 0x70, 0xF8, 0x59
WPD_OBJECT_FORMAT_ABSTRACT_CONTACT_GROUP 0xBA060000, 0xAE6C, 0x4804, 0x98, 0xBA, 0xC5, 0x7B, 0x46, 0x96, 0x5F, 0xE7
GUID_PROCESSOR_PARKING_CONCURRENCY_THRESHOLD 0x2430AB6F, 0xA520, 0x44A2, 0x96, 0x01, 0xF7, 0xF2, 0x3B, 0x51, 0x34, 0xB1
WPD_OBJECT_FORMAT_MICROSOFT_WORD 0xBA830000, 0xAE6C, 0x4804, 0x98, 0xBA, 0xC5, 0x7B, 0x46, 0x96, 0x5F, 0xE7
WPD_CATEGORY_STILL_IMAGE_CAPTURE 0x4FCD6982, 0x22A2, 0x4B05, 0xA4, 0x8B, 0x62, 0xD3, 0x8B, 0xF2, 0x7B, 0x32
GUID_PROCESSOR_PERF_AUTONOMOUS_MODE 0x8BAA4A8A, 0x14C6, 0x4451, 0x8E, 0x8B, 0x14, 0xBD, 0xBD, 0x19, 0x75, 0x37
WPD_OBJECT_FORMAT_WAVE 0x30080000, 0xAE6C, 0x4804, 0x98, 0xBA, 0xC5, 0x7B, 0x46, 0x96, 0x5F, 0xE7
PPM_PERFSTATES_DATA_GUID 0x5708CC20, 0x7D40, 0x4BF4, 0xB4, 0xAA, 0x2B, 0x01, 0x33, 0x8D, 0x01, 0x26
WPD_OBJECT_FORMAT_AUDIBLE 0xB9040000, 0xAE6C, 0x4804, 0x98, 0xBA, 0xC5, 0x7B, 0x46, 0x96, 0x5F, 0xE7
GUID_HIBERNATE_FASTS4_POLICY 0x94AC6D29, 0x73CE, 0x41A6, 0x80, 0x9F, 0x63, 0x63, 0xBA, 0x21, 0xB4, 0x7E
GUID_UNATTEND_SLEEP_TIMEOUT 0x7BC4A2F9, 0xD8FC, 0x4469, 0xB0, 0x7B, 0x33, 0xEB, 0x78, 0x5A, 0xAC, 0xA0
GUID_DEVICE_POWER_POLICY_VIDEO_DIM_BRIGHTNESS 0xF1FBFDE2, 0xA960, 0x4165, 0x9F, 0x88, 0x50, 0x66, 0x79, 0x11, 0xCE, 0x96
WPD_SMS_OBJECT_PROPERTIES_V1 0x7E1074CC, 0x50FF, 0x4DD1, 0xA7, 0x42, 0x53, 0xBE, 0x6F, 0x09, 0x3A, 0x0D
WPD_CATEGORY_SMS 0xAFC25D66, 0xFE0D, 0x4114, 0x90, 0x97, 0x97, 0x0C, 0x93, 0xE9, 0x20, 0xD1
WPD_CONTENT_TYPE_VIDEO_ALBUM 0x012B0DB7, 0xD4C1, 0x45D6, 0xB0, 0x81, 0x94, 0xB8, 0x77, 0x79, 0x61, 0x4F
GUID_SESSION_DISPLAY_STATUS 0x2B84C20E, 0xAD23, 0x4DDF, 0x93, 0xDB, 0x05, 0xFF, 0xBD, 0x7E, 0xFC, 0xA5
WPD_CONTENT_TYPE_PLAYLIST 0x1A33F7E4, 0xAF13, 0x48F5, 0x99, 0x4E, 0x77, 0x36, 0x9D, 0xFE, 0x04, 0xA3
WPD_OBJECT_FORMAT_MICROSOFT_POWERPOINT 0xBA860000, 0xAE6C, 0x4804, 0x98, 0xBA, 0xC5, 0x7B, 0x46, 0x96, 0x5F, 0xE7
GUID_PROCESSOR_LATENCY_HINT_MIN_UNPARK 0x616CDAA5, 0x695E, 0x4545, 0x97, 0xAD, 0x97, 0xDC, 0x2D, 0x1B, 0xDD, 0x88
GUID_ALLOW_RTC_WAKE 0xBD3B718A, 0x0680, 0x4D9D, 0x8A, 0xB2, 0xE1, 0xD2, 0xB4, 0xAC, 0x80, 0x6D
WPD_CATEGORY_OBJECT_PROPERTIES 0x9E5582E4, 0x0814, 0x44E6, 0x98, 0x1A, 0xB2, 0x99, 0x8D, 0x58, 0x38, 0x04
GUID_PROCESSOR_CORE_PARKING_MAX_CORES_1 0xEA062031, 0x0E34, 0x4FF1, 0x9B, 0x6D, 0xEB, 0x10, 0x59, 0x33, 0x40, 0x29
WPD_CONTENT_TYPE_SECTION 0x821089F5, 0x1D91, 0x4DC9, 0xBE, 0x3C, 0xBB, 0xB1, 0xB3, 0x5B, 0x18, 0xCE
GUID_PROCESSOR_PERF_HISTORY 0x7D24BAA7, 0x0B84, 0x480F, 0x84, 0x0C, 0x1B, 0x07, 0x43, 0xC0, 0x0F, 0x5F
WPD_OBJECT_FORMAT_PCD 0x38090000, 0xAE6C, 0x4804, 0x98, 0xBA, 0xC5, 0x7B, 0x46, 0x96, 0x5F, 0xE7
GUID_BATTERY_SUBGROUP 0xE73A048D, 0xBF27, 0x4F12, 0x97, 0x31, 0x8B, 0x20, 0x76, 0xE8, 0x89, 0x1F
WPD_OBJECT_FORMAT_QCELP 0xB9070000, 0xAE6C, 0x4804, 0x98, 0xBA, 0xC5, 0x7B, 0x46, 0x96, 0x5F, 0xE7
WPD_OBJECT_FORMAT_ATSCTS 0xB9870000, 0xAE6C, 0x4804, 0x98, 0xBA, 0xC5, 0x7B, 0x46, 0x96, 0x5F, 0xE7
WPD_FUNCTIONAL_CATEGORY_ALL 0x2D8A6512, 0xA74C, 0x448E, 0xBA, 0x8A, 0xF4, 0xAC, 0x07, 0xC4, 0x93, 0x99
WPD_CATEGORY_CAPABILITIES 0x0CABEC78, 0x6B74, 0x41C6, 0x92, 0x16, 0x26, 0x39, 0xD1, 0xFC, 0xE3, 0x56
WPD_STILL_IMAGE_CAPTURE_OBJECT_PROPERTIES_V1 0x58C571EC, 0x1BCB, 0x42A7, 0x8A, 0xC5, 0xBB, 0x29, 0x15, 0x73, 0xA2, 0x60
WPD_CATEGORY_SERVICE_COMMON 0x322F071D, 0x36EF, 0x477F, 0xB4, 0xB5, 0x6F, 0x52, 0xD7, 0x34, 0xBA, 0xEE
GUID_ENERGY_SAVER_BATTERY_THRESHOLD 0xE69653CA, 0xCF7F, 0x4F05, 0xAA, 0x73, 0xCB, 0x83, 0x3F, 0xA9, 0x0A, 0xD4
GUID_PROCESSOR_THROTTLE_MAXIMUM_1 0xBC5038F7, 0x23E0, 0x4960, 0x96, 0xDA, 0x33, 0xAB, 0xAF, 0x59, 0x35, 0xED
DOMAIN_LEAVE_GUID 0xDDAF516E, 0x58C2, 0x4866, 0x95, 0x74, 0xC3, 0xB6, 0x15, 0xD4, 0x2E, 0xA1
WPD_OBJECT_FORMAT_DVBTS 0xB9880000, 0xAE6C, 0x4804, 0x98, 0xBA, 0xC5, 0x7B, 0x46, 0x96, 0x5F, 0xE7
WPD_OBJECT_FORMAT_FLASHPIX 0x38030000, 0xAE6C, 0x4804, 0x98, 0xBA, 0xC5, 0x7B, 0x46, 0x96, 0x5F, 0xE7
GUID_TYPICAL_POWER_SAVINGS 0x381B4222, 0xF694, 0x41F0, 0x96, 0x85, 0xFF, 0x5B, 0xB2, 0x60, 0xDF, 0x2E
WPD_CLASS_EXTENSION_OPTIONS_V2 0x3E3595DA, 0x4D71, 0x49FE, 0xA0, 0xB4, 0xD4, 0x40, 0x6C, 0x3A, 0xE9, 0x3F
GUID_PROCESSOR_THROTTLE_MAXIMUM 0xBC5038F7, 0x23E0, 0x4960, 0x96, 0xDA, 0x33, 0xAB, 0xAF, 0x59, 0x35, 0xEC
GUID_PROCESSOR_PERFSTATE_POLICY 0xBBDC3814, 0x18E9, 0x4463, 0x8A, 0x55, 0xD1, 0x97, 0x32, 0x7C, 0x45, 0xC0
PPM_PERFSTATE_CHANGE_GUID 0xA5B32DDD, 0x7F39, 0x4ABC, 0xB8, 0x92, 0x90, 0x0E, 0x43, 0xB5, 0x9E, 0xBB
GUID_PROCESSOR_PERF_BOOST_MODE 0xBE337238, 0x0D82, 0x4146, 0xA9, 0x60, 0x4F, 0x37, 0x49, 0xD4, 0x70, 0xC7
WPD_CATEGORY_SERVICE_METHODS 0x2D521CA8, 0xC1B0, 0x4268, 0xA3, 0x42, 0xCF, 0x19, 0x32, 0x15, 0x69, 0xBC
WPD_OBJECT_FORMAT_WBMP 0xB8030000, 0xAE6C, 0x4804, 0x98, 0xBA, 0xC5, 0x7B, 0x46, 0x96, 0x5F, 0xE7
GUID_PROCESSOR_CORE_PARKING_DECREASE_POLICY 0x71021B41, 0xC749, 0x4D21, 0xBE, 0x74, 0xA0, 0x0F, 0x33, 0x5D, 0x58, 0x2B
WPD_CONTENT_TYPE_NETWORK_ASSOCIATION 0x031DA7EE, 0x18C8, 0x4205, 0x84, 0x7E, 0x89, 0xA1, 0x12, 0x61, 0xD0, 0xF3
WPD_OBJECT_FORMAT_ASF 0x300C0000, 0xAE6C, 0x4804, 0x98, 0xBA, 0xC5, 0x7B, 0x46, 0x96, 0x5F, 0xE7
GUID_PROCESSOR_CORE_PARKING_OVER_UTILIZATION_THRESHOLD 0x943C8CB6, 0x6F93, 0x4227, 0xAD, 0x87, 0xE9, 0xA3, 0xFE, 0xEC, 0x08, 0xD1
GUID_DEEP_SLEEP_PLATFORM_STATE 0xD23F2FB8, 0x9536, 0x4038, 0x9C, 0x94, 0x1C, 0xE0, 0x2E, 0x5C, 0x21, 0x52
WPD_CONTENT_TYPE_CONTACT 0xEABA8313, 0x4525, 0x4707, 0x9F, 0x0E, 0x87, 0xC6, 0x80, 0x8E, 0x94, 0x35
